,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_image_url_https,profile_background_tile,profile_background_image_url,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following_x,ff_ratio,age,following_rate,tweet_rate,mobile_ratio,website_ratio,third_ratio,other_ratio,pagerank,eigenvector,bidirectional_links,reputaion,url_ratio,url_unique_ratio,hashtag_ratio,username_ratio,username_unique_ratio,similarity_ratio_1,similarity_ratio_2,tweet_time_sum,tweet_time_mean,tweet_time_max,tweet_time_min,no_tweet,label,label_model
1847,12551742,21928,5704,521,791,433,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,7,0,0,0.091339411,3403.0,0.153100206,7.434883721,0.0,0.006255865,0.610572412,0.383171723,3.47e-08,5.2e-05,0.495219885,0.905305088,0.085,0.005,0.25,0.65,0.095,0.122080217,0.008633357,2171013.0,10909.6130653,104539.0,6.0,0,genuine,Genuine
1848,217433376,1599,29,131,27,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,4.517241379,2371.0,0.055250949,2.104302477,0.0,0.040272615,0.0,0.959727385,7.36e-07,0.0,0.038167939,0.18125,0.085,0.005,0.0,0.0,0.0,0.090184465,0.005037978,29728702.0,149390.462312,1227731.0,0.0,0,genuine,Genuine
1849,536684415,35944,1044,677,29788,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0.648467433,1879.0,0.360298031,7.908376963,0.094008606,0.020191989,0.0,0.885799404,2.51e-05,0.0,0.765486726,0.602112676,0.025,0.005,0.0,0.7,0.07,0.205635173,0.016603984,3834628.0,19269.4874372,275032.0,0.0,0,genuine,Genuine
1850,704555046,12096,798,694,5647,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.869674185,1763.0,0.393647192,6.207100592,0.0,0.0,0.0,1.0,1.96e-05,0.0,0.691751085,0.536863271,0.055,0.005,0.0,0.7,0.07,0.143698658,0.010309999,5276129.0,26513.2110553,203538.0,3.0,0,genuine,Genuine
1851,48806695,14241,226,945,2206,9,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,27,0,0,4.181415929,2889.0,0.327102804,13.63983051,0.795899348,0.191363778,0.0,0.012736875,5.67e-06,0.0,0.101041667,0.195305951,0.025,0.005,0.05,0.7,0.055,0.338158988,0.031140295,489296.0,2458.77386935,148097.0,4.0,0,genuine,Genuine
1852,221187678,47358,5698,1774,50068,18,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,4,0,0,0.311337311,2360.0,0.751694915,6.23853211,0.0,0.029044118,0.0,0.970955882,0.000122033,0.0,0.831693989,0.732064422,0.035,0.005,0.0,0.65,0.075,0.150048983,0.009527946,4253775.0,21375.7537688,555631.0,1.0,0,genuine,Genuine
1853,34897604,1255,192,115,986,7,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,27,0,0,0.598958333,2945.0,0.039049236,1.844632768,0.008422665,0.137059724,0.0,0.854517611,-1.0,-1.0,0.735294118,0.738461538,0.055,0.005,0.2,0.6,0.035,0.096461791,0.007791484,16916180.0,85005.9296482,617441.0,5.0,0,genuine,Genuine
1854,103668192,4364,481,282,1633,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,7,0,0,0.586278586,2684.0,0.105067064,3.688787185,0.0,0.004032258,0.0,0.995967742,1.21e-05,0.0,0.0,0.0,0.04,0.005,0.05,0.6,0.07,0.117346903,0.011838971,19107888.0,96019.5376884,677033.0,3.0,0,genuine,Genuine
1855,40812882,15204,1238,1250,9963,54,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14,0,0,1.009693053,2921.0,0.427935638,4.497214485,0.0,0.561783834,0.0,0.438216166,3.01e-05,0.0,0.3176,0.496576722,0.06,0.005,0.4,0.55,0.045,0.096830678,0.010194974,3948190.0,19840.1507538,187099.0,42.0,0,genuine,Genuine
1856,2363692152,5843,21674,421,26582,48,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,7,0,0,0.019424195,1175.0,0.358297872,4.419170243,0.0,0.0,0.002589835,0.997410165,4.88e-08,0.000146636,0.03926097,0.920301859,0.04,0.005,0.0,0.85,0.085,0.14885322,0.012495156,8095859.0,40682.7085427,269567.0,2.0,0,genuine,Genuine
1857,323494341,5989,696,434,1603,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.623563218,2154.0,0.201485608,3.365648051,0.001252348,0.002504696,0.0,0.996242956,1.71e-05,0.0,0.774774775,0.611208406,0.07,0.005,0.2,1.0,0.12,0.161198243,0.009351852,15212431.0,76444.3768844,694293.0,10.0,0,genuine,Genuine
1858,153439655,10092,248,390,876,2,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.572580645,2535.0,0.153846154,11.41366906,0.862275449,0.131736527,0.0,0.005988024,6.01e-06,0.0,0.416452442,0.387401575,0.085,0.005,0.35,0.55,0.085,0.116523317,0.0163834,58255054.0,292738.964824,26192981.0,4.0,0,genuine,Genuine
1859,55752571,1835,273,489,1123,8,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,24,0,0,1.791208791,2867.0,0.170561563,3.104810997,0.0,0.052573326,0.0,0.947426674,6.76e-06,0.0,0.386639676,0.359273671,0.02,0.01,0.25,0.95,0.085,0.128895376,0.008594601,34977901.0,175768.346734,6770888.0,6.0,0,genuine,Genuine
1860,701708133,299,31,44,385,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.419354839,1320.0,0.033333333,4.184615385,0.0,0.0,0.0,1.0,7.85e-07,0.0,0.454545455,0.413333333,0.01,0.015,0.4,0.6,0.07,0.146713197,0.059187838,18438109.0,92653.8140704,6902195.0,0.0,0,genuine,Genuine
1861,398297815,4157,233,270,325,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,12,0,0,1.158798283,2031.0,0.132939439,3.450980392,0.0,0.034090909,0.0,0.965909091,5.71e-06,0.0,0.511111111,0.463220676,0.015,0.005,0.35,0.6,0.065,0.130860755,0.015380268,59382917.0,298406.61809,6924409.0,13.0,0,genuine,Genuine
1862,2483152884,3513,150,202,1991,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,10,0,0,1.346666667,1105.0,0.18280543,3.695180723,0.396478644,0.0,0.0,0.603521356,3.77e-08,9.91e-05,0.5,0.426966292,0.045,0.005,0.0,0.9,0.08,0.162755225,0.007586623,6120606.0,30756.8140704,304416.0,3.0,0,genuine,Genuine
1863,678033,57458,7549,987,6235,649,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,15,0,0,0.130745794,3768.0,0.261942675,18.60115607,0.0,0.571783717,0.0,0.428216283,0.000122033,0.0,0.368902439,0.835561497,0.045,0.005,0.05,0.55,0.04,0.152672769,0.010573972,864361.0,4343.52261307,68103.0,1.0,0,genuine,Genuine
1864,1265349745,4852,1711,651,7267,4,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,19,0,0,0.380479252,1526.0,0.426605505,7.676691729,0.961851973,0.009781545,0.0,0.028366482,4.15e-05,0.0,0.646511628,0.724476719,0.085,0.005,0.25,0.8,0.045,0.15273597,0.013503005,36306739.0,182445.924623,3832790.0,2.0,0,genuine,Genuine
1865,1141299306,50865,1078,395,14756,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,0.366419295,1565.0,0.252396166,19.80981595,0.861876742,0.069681016,0.012387736,0.056054506,2.54e-05,0.0,0.655612245,0.725874126,0.025,0.005,0.0,0.05,0.005,0.035852839,0.007418006,3199880.0,16079.798995,351812.0,2.0,0,genuine,Genuine
1866,364805437,1904,171,342,51,4,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,0,2.0,2087.0,0.163871586,2.643055556,0.204414083,0.559642669,0.000525486,0.235417761,4.2e-06,0.0,0.245614035,0.333333333,0.095,0.005,0.9,0.2,0.005,0.073683464,0.067821315,75636022.0,380080.512563,4319386.0,1.0,0,genuine,Genuine
1867,574527335,24890,823,754,6878,2,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0.916160389,1835.0,0.410899183,6.46122449,0.0,0.002210992,0.0,0.997789008,2.03e-05,0.0,0.68938401,0.521929825,0.04,0.005,0.1,0.5,0.045,0.151543269,0.021768492,4261316.0,21413.6482412,108998.0,4.0,0,genuine,Genuine
1868,603047832,12096,224,248,4448,4,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,18,0,0,1.107142857,1804.0,0.137472284,7.024017467,0.8691734,0.0,0.0,0.1308266,5.42e-06,0.0,0.522088353,0.470212766,0.005,0.005,0.0,0.3,0.03,0.133725335,0.017930026,5013394.0,25192.9346734,1012749.0,4.0,0,genuine,Genuine
1869,190383002,6188,2285,2606,1666,19,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,26,0,0,1.1404814,2438.0,1.068908942,5.075471698,0.0,0.233601485,0.0,0.766398515,5.63e-05,0.0,0.733084112,0.463282504,0.06,0.005,0.15,0.85,0.08,0.163794583,0.011773905,6295884.0,31637.6080402,433329.0,4.0,0,genuine,Genuine
1870,339444631,16351,216,220,5460,5,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,14,0,0,1.018518519,2127.0,0.103432064,6.254582485,0.783783784,0.053728427,0.0,0.162487789,5.2e-06,0.0,0.373333333,0.485125858,0.08,0.005,0.1,0.85,0.065,0.165050605,0.007344618,9099190.0,45724.5728643,654496.0,2.0,0,genuine,Genuine
1871,2360378178,3859,154,77,9221,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9,0,0,0.5,1177.0,0.065420561,4.519025875,0.001010441,0.0,0.0,0.998989559,3.88e-06,0.0,0.649350649,0.669527897,0.075,0.005,0.0,1.0,0.1,0.195746026,0.008572286,8477525.0,42600.6281407,426734.0,6.0,0,genuine,Genuine
1872,63501503,307,51,159,3,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.117647059,2841.0,0.055966209,2.083333333,0.04,0.03,0.0,0.93,1.27e-06,0.0,0.20754717,0.242857143,0.07,0.01,0.85,0.05,0.0,0.148995667,0.148579692,104390313.0,524574.437186,46239007.0,0.0,0,genuine,Genuine
1873,2679802405,17,8,58,9,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,7.25,1027.0,0.05647517,1.307692308,0.058823529,0.0,0.0,0.941176471,2.24e-07,0.0,0.017241379,0.121212121,0.058823529,0.058823529,0.117647059,0.764705882,0.352941176,0.115909091,0.012887797,52532576.0,3283286.0,18188877.0,33.0,0,genuine,Genuine
1874,17283343,14575,1840,1578,2597,194,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,20,0,0,0.857608696,3110.0,0.507395498,7.87745098,0.0,0.134681182,0.0,0.865318818,4.52e-05,0.0,0.458385876,0.539488966,0.09,0.01,0.15,0.8,0.095,0.151472996,0.048753897,4634924.0,23291.0753769,321628.0,6.0,0,genuine,Genuine
1875,275325886,30663,691,281,4764,3,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.406657019,2238.0,0.125558534,8.741046832,0.0,0.000315159,0.0,0.999684841,1.69e-05,0.0,0.879858657,0.70974359,0.04,0.005,0.0,0.65,0.065,0.152456055,0.012917517,5785837.0,29074.5577889,563319.0,0.0,0,genuine,Genuine
1876,396796142,446,42,286,281,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,6.80952381,2033.0,0.1406788,2.901315789,0.0,0.292517007,0.0,0.707482993,1.08e-06,0.0,0.042105263,0.133738602,0.015,0.01,0.85,0.3,0.04,0.113578163,0.031048081,123128029.0,618733.81407,8381983.0,3.0,0,genuine,Genuine
1877,2157249587,12646,1360,978,13513,3,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.719117647,1297.0,0.754047803,14.83568075,0.0,0.005379747,0.0,0.994620253,4.95e-08,0.000286544,0.751258812,0.582773109,0.03,0.005,0.0,0.85,0.08,0.172237812,0.011835435,1487648.0,7475.61809045,72588.0,1.0,0,genuine,Genuine
1878,243060684,6576,776,1175,5257,8,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,7,0,0,1.514175258,2303.0,0.510204082,5.541155867,0.632975363,0.340808591,0.0,0.026216045,4.95e-08,0.000160326,0.182813816,0.403217697,0.03,0.005,0.15,0.85,0.075,0.181913263,0.006686862,2334544.0,11731.3768844,186233.0,0.0,0,genuine,Genuine
1879,175108392,1885,169,778,1506,6,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,4.603550296,2477.0,0.314089625,2.325814536,0.0,0.064655172,0.0,0.935344828,4.3e-06,0.0,0.078502415,0.178571429,0.055,0.005,0.45,0.85,0.1,0.150769522,0.006147844,32162546.0,161620.834171,3290528.0,2.0,0,genuine,Genuine
1880,1672188043,30108,1308,965,7407,2,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,10,0,0,0.737767584,1371.0,0.703865791,11.23157895,0.000312402,0.006872852,0.0,0.992814745,3.22e-05,0.0,0.597266036,0.580687831,0.045,0.005,0.0,0.7,0.06,0.149784686,0.013875845,3298363.0,16574.6884422,141085.0,2.0,0,genuine,Genuine
1881,24104971,12053,24383,962,122587,548,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,12,0,0,0.039453718,2987.0,0.32206227,11.72893773,0.0,0.000312305,0.0,0.999687695,3.88e-08,0.000395361,0.351074719,0.83654007,0.02,0.005,0.0,0.75,0.085,0.121892859,0.011081841,1650988.0,8296.42211055,183751.0,4.0,0,genuine,Genuine
1882,250207934,25817,732,452,94,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,22,0,0,0.617486339,2288.0,0.197552448,6.298804781,0.91998735,0.000316256,0.0,0.079696395,1.8e-05,0.0,0.804824561,0.618410042,0.05,0.005,0.3,0.6,0.06,0.096139012,0.000170885,13111013.0,65884.4874372,715112.0,2.0,0,genuine,Genuine
1883,63297174,3335,147,368,515,6,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.503401361,2842.0,0.129486277,2.247191011,0.0,0.56,0.0,0.44,3.66e-06,0.0,0.224932249,0.286266925,0.03,0.005,0.1,0.5,0.035,0.09661459,0.012156568,29937256.0,150438.472362,3432740.0,4.0,0,genuine,Genuine
1884,158821864,12528,137,148,700,7,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,13,0,0,1.080291971,2520.0,0.058730159,8.641509434,0.0,0.002183406,0.0,0.997816594,3.4e-06,0.0,0.234899329,0.484429066,0.035,0.005,0.0,0.35,0.035,0.086764633,0.009371505,1552384.0,7800.92462312,73891.0,4.0,0,genuine,Genuine
1885,1377138666,55,54,518,920,11,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,9.592592593,1484.0,0.349056604,2.0,1.0,0.0,0.0,0.0,1.37e-06,0.0,0.003752345,0.095076401,0.772727273,0.045454545,0.0,0.2,0.227272727,0.048888889,0.006883343,54995540.0,2618835.2381,43006506.0,2110.0,0,genuine,Genuine
1886,621615487,8526,990,574,10238,2,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0.57979798,1783.0,0.321929333,4.347826087,0.0,0.045714286,0.0,0.954285714,2.44e-05,0.0,0.87434555,0.636190476,0.04,0.005,0.0,0.9,0.08,0.155404258,0.011000405,2547652.0,12802.2713568,124577.0,3.0,0,genuine,Genuine
1887,76128745,376,165,173,10,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,9,0,0,1.048484848,2795.0,0.061896243,1.632034632,0.405835544,0.435013263,0.0,0.159151194,4.13e-06,0.0,0.211428571,0.489795918,0.045,0.005,0.3,0.85,0.085,0.093775523,0.008137484,84453187.0,424387.874372,4924355.0,6.0,0,genuine,Genuine
1888,512918460,3088,771,2218,3272,11,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.876783398,1901.0,1.16675434,-1.0,-1.0,-1.0,-1.0,-1.0,1.89e-05,0.0,0.151241535,0.259692513,0.055,0.005,0.05,0.0,0.0,0.283927662,0.17590179,26895614.0,135153.839196,611312.0,4.0,0,genuine,Genuine
1889,551752143,14168,440,155,25774,3,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.352272727,1861.0,0.083288555,18.44785276,0.69571001,0.279348188,0.002993016,0.021948786,1.09e-05,0.0,0.559322034,0.7168,0.04,0.005,0.05,0.9,0.09,0.143757117,0.004253972,1116285.0,5609.47236181,85410.0,2.0,0,genuine,Genuine
1890,324487766,1974,1020,914,966,36,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,27,0,0,0.896078431,2152.0,0.42472119,2.230010953,0.0,0.157170923,0.307956778,0.534872299,1.39e-07,0.001160098,0.195016251,0.528359734,0.07,0.01,0.5,0.95,0.065,0.140345965,0.010160209,10862695.0,54586.4070352,534190.0,4.0,0,genuine,Genuine
1891,42127872,9747,419,309,2725,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.737470167,2915.0,0.106003431,3.955390335,0.547305764,0.125,0.0,0.327694236,1.02e-05,0.0,0.619808307,0.571819425,0.04,0.005,0.3,0.5,0.07,0.148879872,0.015819393,10180625.0,51158.919598,884804.0,3.0,0,genuine,Genuine
1892,1676579581,6660,648,108,57,3,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0.166666667,1370.0,0.078832117,10.51986755,0.0,0.0,0.0,1.0,1.49e-05,0.0,0.96969697,0.859971711,0.0,0.0,0.0,0.05,0.005,0.081092297,0.005571071,4142160.0,20814.8743719,340212.0,18.0,0,genuine,Genuine
1893,604518391,135,45,181,81,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,17,0,0,4.022222222,1802.0,0.100443951,1.558139535,0.462686567,0.470149254,0.0,0.067164179,1.18e-06,0.0,0.137362637,0.208695652,0.052238806,0.007462687,0.85,0.4,0.052238806,0.100274104,0.020778279,148832803.0,1119043.63158,16435517.0,126.0,0,genuine,Genuine
1894,466187896,4066,1268,912,18618,7,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,6,0,0,0.719242902,1947.0,0.468412943,18.66666667,0.005952381,0.0,0.0,0.994047619,6.65e-08,0.000296753,0.958963283,0.578516158,0.05952381,0.005952381,0.1,0.55,0.05952381,0.153859733,0.012137012,694681.0,4159.76646707,42259.0,2.0,0,genuine,Genuine
1895,811928833,7683,606,738,8050,10,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,20,0,0,1.217821782,1712.0,0.431074766,3.80167264,0.0,0.023570082,0.0,0.976429918,1.49e-05,0.0,0.285714286,0.453937593,0.07,0.005,0.2,0.65,0.05,0.160843588,0.015530612,8440604.0,42415.0954774,1342886.0,4.0,0,genuine,Genuine
1896,21289751,58012,1618,1827,7616,49,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,21,0,0,1.129171817,3009.0,0.607178465,5.349258649,0.000307977,0.011395134,0.527255929,0.461040961,3.97e-05,0.0,0.402298851,0.471201158,0.015,0.005,0.05,0.75,0.085,0.106434394,0.013694648,3613726.0,18159.4271357,131934.0,10.0,0,genuine,Genuine
1897,400939896,2773,239,176,2132,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0.736401674,2027.0,0.086827824,3.950364964,0.06097561,0.265705839,0.0,0.673318551,5.79e-06,0.0,0.911949686,0.597468354,0.03,0.005,0.05,0.7,0.06,0.089805834,0.00570341,31273402.0,157152.773869,2305955.0,3.0,0,genuine,Genuine
1898,2724791731,4490,87,703,870,2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,10,0,0,8.08045977,1010.0,0.696039604,9.442136499,0.0,0.375864236,0.0,0.624135764,2.13e-06,0.0,0.041152263,0.10989011,0.06,0.005,0.1,0.45,0.04,0.149208268,0.009000537,1527782.0,7677.29648241,101355.0,3.0,0,genuine,Genuine
1899,624223536,6251,1152,257,9458,18,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,11,0,0,0.223090278,1781.0,0.144300955,6.663201663,0.0,0.312324493,0.0,0.687675507,2.82e-05,0.0,0.337209302,0.817280453,0.025,0.005,0.05,0.9,0.145,0.125133257,0.013193096,4119440.0,20700.7035176,138483.0,10.0,0,genuine,Genuine
1900,124439362,225,418,890,33,12,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,14,0,0,2.129186603,2616.0,0.340214067,1.870967742,0.0,0.004310345,0.0,0.995689655,1.03e-05,0.0,0.138734739,0.318456884,0.05,0.005,0.5,0.85,0.075,0.138225274,0.015045571,76110804.0,382466.351759,6169652.0,2.0,0,genuine,Genuine
1901,134172658,26409,928,2770,92,27,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,0,0,2.984913793,2587.0,1.070738307,24.03731343,0.0,0.000620925,0.0,0.999379075,2.28e-05,0.0,0.186906019,0.248412698,0.09,0.005,0.05,0.1,0.02,0.091231602,0.000583508,1918202.0,9639.20603015,276977.0,10.0,0,genuine,Genuine
1902,2941150861,3726,445,580,7535,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.303370787,876.0,0.662100457,-1.0,-1.0,-1.0,-1.0,-1.0,1.08e-05,0.0,0.448873484,0.432645034,0.04,0.01,0.05,0.7,0.065,0.150387243,0.010565271,5505141.0,27664.0251256,250961.0,8.0,0,genuine,Genuine
1903,113971060,1366,49,244,62,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,4.979591837,2650.0,0.092075472,2.32998325,0.133716751,0.246585191,0.0,0.619698059,1.25e-06,0.0,0.060728745,0.165540541,0.04,0.005,0.2,0.9,0.09,0.163483423,0.046976796,16788129.0,84362.4572864,944854.0,11.0,0,genuine,Genuine
1904,241106682,159944,1785,507,1311,84,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0.284033613,2308.0,0.219670711,119.1111111,0.0,0.112457285,0.316557937,0.570984778,-1.0,-1.0,0.908067542,0.774630021,0.035,0.005,0.05,0.95,0.07,0.164730867,0.008725816,207450.0,1042.46231156,57618.0,1.0,0,genuine,Genuine
1905,53389180,26453,1112,1065,1455,61,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,24,0,0,0.957733813,2875.0,0.370434783,6.849673203,0.561704835,0.007633588,0.0,0.430661578,2.71e-05,0.0,0.354048964,0.511049724,0.06,0.005,0.5,0.2,0.025,0.156035734,0.010007558,17215482.0,86509.959799,8835713.0,4.0,0,genuine,Genuine
1906,498358491,524,51,162,57,17,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,0,3.176470588,1913.0,0.084683743,1.85106383,0.0,0.097701149,0.0,0.902298851,-1.0,-1.0,0.153374233,0.24537037,0.085,0.015,0.55,1.0,0.09,0.113886013,0.036861478,100157031.0,503301.663317,17328618.0,3.0,0,genuine,Genuine
1907,24984561,1533,464,969,155,6,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,4,0,0,2.088362069,2983.0,0.324840764,2.784029038,0.238591917,0.436766623,0.0,0.32464146,1.14e-05,0.0,0.302752294,0.321576763,0.05,0.005,0.25,0.9,0.085,0.157465477,0.009609803,47262363.0,237499.311558,3780900.0,2.0,0,genuine,Genuine
1908,319848813,4148,165,125,1912,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.757575758,2160.0,0.05787037,3.668235294,0.0,0.009942271,0.0,0.990057729,4.05e-06,0.0,0.725806452,0.570934256,0.045,0.005,0.05,0.95,0.095,0.171830814,0.006792723,36175221.0,181785.030151,5867760.0,6.0,0,genuine,Genuine
1909,108701807,41491,1236,998,5921,5,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,11,0,0,0.807443366,2668.0,0.374062969,28.72072072,0.0,0.0,0.0,1.0,3.17e-05,0.0,0.546391753,0.549408784,0.06,0.005,0.0,0.9,0.08,0.14734994,0.001447317,663089.0,3332.10552764,57603.0,1.0,0,genuine,Genuine
1910,423502824,21896,623,151,2926,6,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.242375602,1997.0,0.07561342,11.18596491,0.0,0.000941029,0.0,0.999058971,1.55e-05,0.0,0.876712329,0.81377551,0.03,0.005,0.0,0.55,0.05,0.068271738,0.00136108,1221120.0,6136.28140704,60047.0,0.0,0,genuine,Genuine
1911,425223279,10294,404,412,306,19,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,23,0,0,1.01980198,1995.0,0.206516291,4.235984355,0.0,0.024930748,0.0,0.975069252,9.89e-06,0.0,0.143203883,0.495098039,0.07,0.005,0.6,0.65,0.08,0.124745316,0.006574033,7387731.0,37124.2763819,325984.0,18.0,0,genuine,Genuine
1912,152774141,198443,745,208,180,38,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,21,0,0,0.279194631,2537.0,0.081986598,32.85714286,0.037267081,0.0,0.0,0.962732919,1.83e-05,0.0,0.120192308,0.782881002,0.085,0.005,0.1,0.8,0.07,0.175082816,0.035040156,40013165.0,201071.180905,12075438.0,0.0,0,genuine,Genuine
1913,2292961440,2060,427,1080,4102,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,24,0,0,2.529274005,1218.0,0.886699507,4.586666667,0.971967134,0.018366361,0.0,0.009666506,1.08e-05,0.0,0.032377428,0.290682415,0.085,0.005,0.5,1.0,0.08,0.154421329,0.020033194,19610905.0,98547.2613065,1318957.0,1.0,0,genuine,Genuine
1914,44306351,7571,434,934,3888,21,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,9,0,0,2.152073733,2905.0,0.32151463,5.245098039,0.0,0.12834891,0.0,0.87165109,1.06e-05,0.0,0.190782422,0.317982456,0.025,0.005,0.3,0.2,0.01,0.084860798,0.010779833,7807727.0,39234.8090452,390149.0,4.0,0,genuine,Genuine
1915,956387852,554,52,389,6324,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,5,0,0,7.480769231,1641.0,0.237050579,1.497326203,0.0,0.0,0.0,1.0,1.3e-06,0.0,0.099489796,0.117117117,0.075,0.005,0.5,0.95,0.11,0.153841633,0.019078756,59865422.0,300831.266332,6538698.0,11.0,0,genuine,Genuine
1916,435525360,14234,1340,1201,4397,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0.896268657,1982.0,0.605953582,4.902325581,0.0,0.0,0.0,1.0,5.48e-08,0.000115546,0.606312292,0.530054645,0.05,0.005,0.0,0.75,0.08,0.151499487,0.010908716,6619664.0,33264.6432161,234408.0,6.0,0,genuine,Genuine
1917,85193539,38608,3865,3106,34270,301,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,23,0,0,0.803622251,2761.0,1.124954727,12.84189723,0.0,0.246845183,0.0,0.753154817,4.09e-08,0.000183063,0.542692677,0.555255298,0.035,0.005,0.05,0.65,0.07,0.12390234,0.014132137,2644983.0,13291.3718593,135428.0,6.0,0,genuine,Genuine
1918,715713548,70086,2231,1648,1089,14,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,0,0,0.738682205,1757.0,0.937962436,7.067264574,0.531091371,0.066941624,0.0,0.401967005,5.43e-05,0.0,0.958715596,0.592523364,0.07,0.005,0.1,0.35,0.04,0.180329931,0.028597452,4528727.0,22757.4221106,86426.0,12.0,0,genuine,Genuine
1919,604582383,6271,435,380,2641,2,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0.873563218,1802.0,0.210876804,8.806010929,0.312131554,0.589202606,0.0,0.098665839,1.09e-05,0.0,0.695090439,0.53373494,0.025,0.01,0.0,0.6,0.05,0.071151211,0.006905613,4255658.0,21385.2160804,359882.0,8.0,0,genuine,Genuine
