,id,url_unique_ratio,hashtag_ratio,username_ratio,username_unique_ratio,similarity_ratio_1
950,750002538,0.06,0.05,0.85,0.105,0.145696994419
951,55645968,0.07,0.1,0.55,0.06,0.104236107586
952,30750923,0.06,0.15,0.6,0.07,0.125578918636
953,30566308,0.035,0.05,0.95,0.1,0.178571830068
954,18273041,0.03,0.0,0.4,0.03,0.144633853743
955,135192904,0.005,0.0,0.85,0.08,0.113959001878
956,372460791,0.055,0.1,0.4,0.045,0.0841738669366
957,2859962410,None,None,None,None,None
958,1414080518,0.06,0.0,0.4,0.04,0.178883735733
959,14391111,0.1,0.15,0.15,0.015,0.129859445624
960,1963049964,0.05,0.25,0.85,0.1,0.0972009026914
961,42580296,0.005,0.1,0.95,0.075,0.0825247179852
962,2237769752,0.0,0.4,0.95,0.115,0.104209259224
963,1972385126,0.04,0.0,0.9,0.085,0.194451164009
964,2973235579,0.065,0.1,0.7,0.075,0.192271927241
965,1408968848,0.0,0.0,0.95,0.015,0.156174732139
966,1375854145,0.025,0.05,0.7,0.06,0.121081327316
967,108148833,0.02,0.0,1.0,0.07,0.166665869787
968,18997161,0.06,0.0,0.75,0.07,0.14259593131
969,743585972,0.045,0.15,0.65,0.06,0.13601886986
970,942553597,0.08,0.2,0.2,0.015,0.18263579381
971,50901303,0.025,0.0,0.65,0.055,0.088265731498
972,55431252,0.035,0.15,0.75,0.07,0.124119498592
973,15097876,0.055,0.05,1.0,0.1,0.109480084212
974,1678138165,0.015,0.0,0.1,0.005,0.129724128873
975,197679939,0.035,0.0,0.8,0.105,0.129177445838
976,849335840,0.07,0.0,0.85,0.085,0.163528613532
977,2192767087,0.055,0.0,0.75,0.07,0.21160500962
978,1716457568,0.06,0.05,0.4,0.035,0.0950520628219
979,16468451,0.085,0.7,0.1,0.005,0.150533417739
980,2955767954,0.05,0.5,0.9,0.085,0.183098454518
981,621379439,0.05,0.05,0.9,0.085,0.19725263874
982,289732005,0.065,0.15,0.6,0.07,0.120151806589
983,147900782,0.015,0.0,0.35,0.035,0.139336457145
984,2619891104,0.015,0.1,0.4,0.045,0.197925028246
985,80119212,0.02,0.0,0.6,0.045,0.140388752902
986,715457424,0.06,0.0,0.85,0.08,0.172940084321
987,48460955,0.095,0.6,0.4,0.04,0.081587424301
988,2991390654,0.131578947368,0.4,0.65,0.236842105263,0.0991666666667
989,86525417,0.07,0.4,0.55,0.04,0.126280290341
990,551611541,0.085,0.6,0.3,0.005,0.116086762929
991,54252876,0.01,0.0,0.7,0.065,0.113128245568
992,131043638,0.0,0.0,0.15,0.01,0.123285466478
993,20467948,0.025,0.15,0.6,0.065,0.106055756489
994,56215804,0.035,0.1,0.85,0.08,0.140078129473
995,186749576,0.01,0.0,0.25,0.02,0.111173498035
996,299271462,0.075,0.05,0.85,0.07,0.183013067239
997,454540684,0.03,0.25,0.95,0.05,0.0996629488908
998,3064106563,0.07,0.05,0.65,0.045,0.170978281968
999,11174562,0.02,0.8,0.15,0.01,0.124827592859
1000,471572791,0.065,0.0,0.85,0.08,0.156871313087
1001,1167654380,0.01,0.05,0.25,0.025,0.0875127727775
1002,26135125,0.025,0.0,0.7,0.08,0.113365090093
1003,2323690855,0.035,0.0,0.3,0.015,0.159803039342
1004,55755826,0.06,0.4,0.9,0.125,0.178145974628
1005,175048691,0.04,0.05,0.3,0.03,0.0975598963447
1006,1301940242,0.075,0.4,1.0,0.085,0.155524422334
1007,451144632,0.02,0.1,0.55,0.065,0.158008511024
1008,116324299,0.03,0.35,0.75,0.06,0.165935337063
1009,1021644026,0.045,0.0,0.8,0.035,0.125782855163
1010,2181612314,0.065,0.0,0.45,0.035,0.16154893055
1011,33950570,0.03,0.45,1.0,0.15,0.172250047053
1012,9564632,0.065,0.25,0.7,0.085,0.117878050044
1013,149421076,0.06,0.0,0.3,0.02,0.112619523952
1014,28845598,0.025,0.2,0.4,0.04,0.074138601316
1015,48928145,0.03,0.15,0.55,0.06,0.0964101624
1016,1450717308,0.0491803278689,0.15,0.3,0.0983606557377,0.0933619866285
1017,297808691,0.045,0.1,0.75,0.065,0.139179524828
1018,315458934,0.04,0.0,0.4,0.025,0.121767853827
1019,2534780916,0.025,0.0,0.3,0.03,0.116232246374
1020,97451169,0.02,0.1,0.3,0.025,0.127353505726
1021,8657052,0.025,0.0,0.75,0.085,0.098698737812
1022,1378532629,0.01,0.05,0.85,0.05,0.115827451174
1023,1353072290,0.0,0.0,0.6,0.045,0.0986995367602
1024,182211050,0.0,0.0,0.9,0.07,0.108933482325
1025,1425600583,0.02,0.1,0.2,0.015,0.168456702305
1026,1770131138,0.015,0.0,0.9,0.03,0.14655349577
1027,2886779494,None,None,None,None,None
1028,129966627,0.015,0.0,0.4,0.025,0.0940706092925
1029,474784082,0.04,1.0,1.0,0.05,0.207486641034
1030,33894397,0.04,0.55,0.9,0.11,0.115225693285
1031,17050665,0.875,0.125,0.5,0.5,0.0824175824176
1032,498418001,0.035,0.05,0.65,0.07,0.124623115578
1033,382393,0.07,0.2,1.0,0.085,0.159588356388
1034,2840265139,None,None,None,None,None
1035,222617763,0.015,0.3,0.7,0.075,0.110848687884
1036,80849401,0.07,0.15,0.85,0.085,0.154461418842
1037,1533004801,0.025,0.0,0.75,0.035,0.151825185151
1038,2460935354,None,None,None,None,None
1039,595584728,0.035,0.15,0.6,0.045,0.100489766524
1040,3027734638,0.065,0.2,0.7,0.075,0.102764626993
1041,427130304,0.035,0.1,0.2,0.02,0.124493434917
1042,123582130,0.03,0.25,0.85,0.06,0.115872367509
1043,902817020,0.04,0.1,0.8,0.065,0.112776033687
1044,75506408,0.045,0.35,0.45,0.05,0.147135563892
1045,1123454828,0.07,0.1,1.0,0.11,0.169326030904
1046,150993495,0.04,0.0,0.75,0.085,0.138404936772
1047,54666401,0.03,0.05,0.4,0.035,0.133721237768
1048,16644246,0.06,0.2,0.95,0.08,0.137821181379
1049,2378140945,0.05,0.5,0.7,0.06,0.0587790890672
1050,177963867,0.02,0.0,0.25,0.03,0.131977222055
1051,1598985114,0.04,0.0,0.55,0.06,0.139695380929
1052,287710138,0.05,0.15,0.85,0.075,0.134936253641
1053,2367917076,0.025,0.2,0.85,0.08,0.173982614324
1054,1386890102,0.0,0.0,0.45,0.035,0.165838274022
1055,301385617,0.02,0.05,0.85,0.05,0.112765280191
1056,932014148,0.04,0.3,0.6,0.04,0.103107034583
1057,2316340358,0.0,0.0,0.0,0.0,0.155407505097
1058,439704967,0.03,0.0,0.2,0.01,0.117005714219
1059,487251929,0.04,0.1,0.5,0.06,0.110275132569
1060,27241975,0.08,0.8,0.85,0.035,0.127725130845
1061,573221967,0.02,0.0,0.6,0.055,0.146129216727
1062,2917041211,None,None,None,None,None
1063,432074602,0.02,0.3,0.85,0.06,0.104134208159
1064,1465100186,0.02,0.0,0.6,0.03,0.130153317608
1065,706364737,0.025,0.65,0.9,0.02,0.149936000759
1066,17523808,0.075,0.2,0.65,0.035,0.118270101768
1067,634641130,0.045,0.05,1.0,0.07,0.224367648297
1068,2893155055,None,None,None,None,None
1069,565337747,0.01,0.05,0.75,0.02,0.098665630892
1070,321649661,0.1,0.75,0.8,0.085,0.116604094229
1071,402401015,0.05,0.05,0.5,0.05,0.0993141907373
1072,198270955,0.04,0.0,0.85,0.075,0.11987274502
1073,67775431,0.09,0.0,1.0,0.06,0.19919618314
1074,2920067870,0.05,0.0,0.85,0.055,0.156493032576
1075,23871022,0.045,0.05,0.85,0.055,0.149759571609
1076,14807739,0.025,0.2,0.6,0.03,0.116512796541
1077,1641056737,0.055,0.35,1.0,0.125,0.177308398632
1078,71074298,0.01,0.0,0.8,0.03,0.150464220896
1079,138153345,0.095,0.1,0.55,0.06,0.0837203667931
1080,57791793,0.035,0.0,0.35,0.035,0.164549620348
1081,110122113,0.005,0.05,0.3,0.03,0.109177927704
1082,72060994,0.1,0.15,0.0,0.0,0.130982327813
1083,1613091608,0.02,0.1,0.65,0.065,0.117952311358
1084,45627569,0.095,0.0,0.4,0.035,0.0918634920332
1085,352822866,0.085,0.55,1.0,0.08,0.17200068785
1086,1009276267,0.025,0.0,0.55,0.045,0.122457456081
1087,578481944,0.05,0.3,0.95,0.1,0.158751939278
1088,130424630,0.03,0.3,0.7,0.105,0.118754457442
1089,238040058,0.05,0.05,0.6,0.045,0.115577889447
1090,240561724,0.0,0.1,0.65,0.02,0.11169571672
1091,3020965143,0.0642857142857,0.1,0.55,0.05,0.138898874411
1092,1514794812,0.08,0.15,0.85,0.08,0.13466648048
1093,1972903574,0.025,0.0,0.75,0.07,0.135082973601
1094,33950491,0.065,0.6,0.9,0.13,0.101135355332
1095,887281,0.065,0.05,0.75,0.085,0.144007823798
1096,58292961,0.025,0.9,0.5,0.06,0.124039258319
1097,413655972,0.015,0.25,0.6,0.055,0.102714178797
1098,85850428,0.1,0.4,0.5,0.3,0.0251572327044
1099,417280214,0.08,0.05,0.9,0.135,0.106143165627
1100,216764338,0.055,0.2,0.6,0.065,0.141936573624
1101,2837440844,None,None,None,None,None
1102,307161588,0.01,0.0,0.9,0.055,0.0941954926297
1103,2645323951,0.1,0.1,0.15,0.01,0.0537318627771
1104,8291932,0.015,0.75,0.1,0.005,0.104179054592
1105,324020939,0.015,0.2,0.3,0.06,0.114889693948
1106,83479877,0.005,0.0,0.6,0.04,0.102021920627
1107,1816114694,0.035,0.35,0.55,0.05,0.170710813447
1108,3018133003,0.035,0.05,1.0,0.06,0.159114252582
1109,311835878,0.02,0.0,0.45,0.035,0.125238236762
1110,468563131,0.005,0.05,0.05,0.005,0.151502653657
1111,42339113,0.035,0.0,0.9,0.08,0.176996091569
1112,891098136,0.00970873786408,0.45,0.35,0.0582524271845,0.0576537996392
1113,2263565293,0.095,0.35,0.95,0.08,0.161900935987
1114,411386883,0.01,0.2,0.7,0.085,0.096698771636
1115,26061230,0.04,0.05,0.55,0.075,0.12730318258
1116,603962983,0.035,0.0,0.65,0.06,0.106850914349
1117,1319639179,0.03,0.65,0.45,0.035,0.184324080861
1118,19861856,0.05,0.0,0.65,0.065,0.135044900824
1119,49007031,0.025,0.0,0.5,0.04,0.0768945398132
1120,407393059,0.005,0.0,1.0,0.02,0.165417364601
1121,125300190,0.055,0.35,1.0,0.105,0.184006083832
1122,109139576,0.05,0.45,0.35,0.03,0.0891227585208
1123,2248762537,0.04,0.2,0.7,0.065,0.134128954791
1124,616602934,0.04,0.25,0.85,0.09,0.117918397875
1125,337602566,0.0,0.35,0.4,0.04,0.156796227598
1126,27372659,0.045,0.0,0.7,0.05,0.115167488988
1127,2162414595,0.055,0.05,0.95,0.085,0.169342955378
1128,1191506041,0.035,0.05,0.8,0.065,0.173427499671
1129,468369974,0.075,0.0,0.7,0.075,0.147348989847
1130,447309305,0.045,0.0,0.6,0.05,0.173045321394
1131,208691905,0.065,0.05,0.75,0.08,0.167591364505
1132,1102593332,0.075,0.0,1.0,0.09,0.214268272308
1133,978061147,0.065,0.25,0.8,0.125,0.0827301120285
1134,625846473,0.02,0.0,0.05,0.005,0.203764448082
1135,43761179,0.045,0.65,0.55,0.04,0.10938601569
1136,18046941,0.06,0.3,0.6,0.08,0.121331163869
1137,3045548305,0.04,0.45,1.0,0.025,0.252520297176
1138,20114963,0.045,0.0,0.4,0.04,0.128530938069
1139,1552229736,0.03,0.0,1.0,0.095,0.196027018712
1140,67006908,0.08,0.5,0.2,0.015,0.132801085034
1141,29867936,0.04,0.05,0.8,0.07,0.146560162375
1142,382277476,0.03,0.05,0.6,0.04,0.253922031811
1143,482517693,0.055,0.1,0.4,0.045,0.141133540563
1144,201113766,0.025,0.5,0.35,0.035,0.130410315019
1145,2969720312,0.035,0.1,1.0,0.07,0.182974004128
1146,27119540,0.18085106383,0.15,0.3,0.063829787234,0.111949214501
1147,1269622489,0.07,0.05,0.55,0.07,0.118404716125
1148,388052415,0.045,0.15,0.8,0.095,0.123298940462
1149,34116023,0.07,0.15,0.6,0.055,0.0906034350023
1150,2920448851,0.06,0.55,0.65,0.06,0.081675705259
1151,53414756,0.035,0.25,0.65,0.08,0.109880225048
1152,1894144616,0.05,0.05,0.4,0.035,0.0964765347204
1153,1645989175,0.05,0.0,0.75,0.05,0.162736184649
1154,149512577,0.04,0.3,0.85,0.085,0.173207896819
1155,3004254638,0.005,0.0,0.7,0.03,0.0921681578625
1156,505433014,0.05,0.05,0.75,0.06,0.134194783441
1157,92999280,0.01,0.15,0.95,0.07,0.14607869955
1158,242205664,0.01,0.1,0.3,0.02,0.128326872732
1159,2573439865,0.095,0.3,1.0,0.03,0.151949393558
1160,20139449,0.06,0.1,0.55,0.075,0.0911970873382
1161,535959372,0.04,0.05,0.45,0.025,0.138547183356
1162,402955893,0.075,0.75,0.9,0.04,0.141986444398
1163,1543392469,0.065,0.15,0.7,0.065,0.132967337681
1164,410165126,0.03,0.15,0.45,0.045,0.157960361526
1165,55469952,0.07,0.3,0.4,0.035,0.120648883362
1166,2669288630,0.06,0.8,1.0,0.04,0.187204600497
1167,522769833,0.095,0.2,0.9,0.1,0.156449566816
1168,32255772,0.02,0.25,0.4,0.035,0.119176965911
1169,17085112,0.1,0.9,0.6,0.12,0.490073556187
1170,284102132,0.055,0.15,0.4,0.04,0.122079994567
1171,136245387,0.025,0.75,0.95,0.09,0.200890247096
1172,2907385266,None,None,None,None,None
1173,269137682,0.09,0.7,0.3,0.035,0.142558875587
1174,545261627,0.035,0.0,0.65,0.055,0.136221824331
1175,366407174,0.05,0.0,0.5,0.035,0.17426184727
1176,245152155,0.005,0.3,0.35,0.025,0.122371152042
1177,274285556,0.01,0.2,0.35,0.03,0.147106365159
1178,155097464,0.03,0.5,0.7,0.045,0.121423079923
1179,602307139,0.075,0.3,1.0,0.08,0.186674791048
1180,874719912,0.055,0.4,0.65,0.095,0.107258771884
1181,379406653,0.03,0.0,0.3,0.035,0.124064304927
1182,177455411,0.035,0.15,0.7,0.115,0.111539554764
1183,1561409924,0.05,0.05,0.7,0.06,0.113261429097
1184,901875258,0.015,0.05,0.15,0.01,0.126253657595
1185,17520304,0.045,0.3,0.85,0.095,0.140824995242
1186,42401379,0.025,0.05,1.0,0.075,0.197105273055
1187,2741318910,None,None,None,None,None
1188,176387861,0.015,0.1,0.45,0.025,0.0803771700817
1189,282506597,0.06,0.35,0.6,0.08,0.132146555082
1190,268315167,0.07,0.0,0.05,0.005,0.158948589099
1191,211087053,0.0,0.0,0.8,0.025,0.121359671923
1192,466825950,0.025,0.2,1.0,0.11,0.298167365427
1193,1338216625,0.06,0.05,0.75,0.075,0.160540737322
1194,23748269,0.005,0.2,0.95,0.09,0.126501660069
1195,291594394,0.025,0.05,0.45,0.03,0.0746581279633
1196,2499922645,0.035,0.1,0.65,0.055,0.0820956635027
1197,412867492,0.08,0.4,0.25,0.005,0.0794671029566
1198,2897127823,None,None,None,None,None
1199,560990422,0.04,0.1,0.3,0.02,0.0688763470073
1200,1552210417,0.07,0.2,0.9,0.085,0.135448298587
1201,49821514,0.085,0.2,0.6,0.08,0.153791199712
1202,54316606,0.075,0.45,0.8,0.075,0.0802701289252
1203,437456557,0.07,0.15,0.8,0.09,0.138219185817
1204,470394724,0.05,0.05,0.65,0.07,0.13078358598
1205,323645838,0.03,0.65,0.8,0.095,0.116894733246
1206,94735361,0.045,0.0,0.25,0.025,0.143525567123
1207,2886504237,None,None,None,None,None
1208,5863152,0.06,0.3,0.25,0.03,0.112621812692
1209,128058566,0.07,0.1,0.65,0.08,0.0735469253783
1210,541711129,0.05,0.0,1.0,0.085,0.175410272557
1211,47463837,0.04,0.05,0.9,0.105,0.126862613964
1212,233444535,0.07,0.35,0.7,0.065,0.120958302408
1213,1630615782,0.025,0.0,0.1,0.005,0.0839563672019
1214,3156622237,0.0,0.0,0.0,0.0,0.102765536569
1215,192370109,0.09,0.15,0.15,0.01,0.194339736161
1216,1897930380,0.05,0.2,1.0,0.085,0.190293208256
1217,1365254774,0.05,0.05,1.0,0.115,0.149982405022
1218,1860371966,0.05,0.1,0.8,0.075,0.192157861971
1219,1061289924,0.08,0.15,0.8,0.08,0.143927484719
1220,490440829,0.065,0.45,0.2,0.025,0.143650643153
1221,2748423234,None,None,None,None,None
1222,42207885,0.005,0.0,0.55,0.03,0.144744802244
1223,15682749,0.02,0.3,0.5,0.04,0.087651662191
1224,392349274,0.035,0.0,0.65,0.055,0.136105541242
1225,2714844633,0.4,0.0,0.6,1.2,0.0125
1226,44660556,0.09,0.7,0.25,0.01,0.130733955236
1227,383684750,0.025,0.25,0.7,0.065,0.129305171132
1228,1343441293,0.04,0.0,0.35,0.035,0.129898908145
1229,2874966164,None,None,None,None,None
1230,2604530259,0.05,0.05,1.0,0.1,0.149296149622
1231,25711830,0.095,0.1,0.4,0.04,0.128379012313
1232,79894962,0.07,0.2,0.8,0.085,0.168683221935
1233,1585408250,0.01,0.0,0.7,0.04,0.186310672058
1234,71978714,0.03,0.0,1.0,0.08,0.220538082607
1235,614770385,0.0438596491228,0.25,0.75,0.114035087719,0.102649078503
1236,45689818,0.045,0.0,1.0,0.09,0.131278357808
1237,40008819,0.0,0.6,0.1,0.01,0.0932464359644
1238,46331521,0.035,0.1,0.45,0.055,0.155135539288
1239,53114456,0.04,0.15,1.0,0.065,0.20721905017
1240,215668563,0.0,0.0,0.7,0.03,0.102241627079
1241,37060280,0.045,0.1,0.95,0.105,0.116450573478
1242,37186955,0.025,0.55,0.25,0.035,0.124015219586
1243,58965654,0.045,0.1,0.7,0.085,0.15845712965
1244,428421268,0.04,0.45,0.85,0.115,0.0919331552956
1245,2445641666,0.06,0.1,0.3,0.03,0.0952342356946
1246,409624188,0.065,0.5,0.0,0.0,0.164151737139
1247,375777649,0.03,0.0,0.9,0.085,0.141880185028
1248,293359929,0.1,0.1,0.0,0.0,0.141319216997
1249,54864334,0.07,0.5,0.25,0.02,0.0896836106929
1250,243850570,0.05,0.4,0.75,0.065,0.139571883946
1251,183247631,0.06,0.0,0.6,0.05,0.146115191341
1252,186855547,0.06,0.4,1.0,0.09,0.0878558248426
1253,40219052,0.01,0.05,0.35,0.03,0.106254776185
1254,1104076022,0.045,0.05,0.6,0.055,0.0976674628431
1255,281685368,0.04,0.0,0.45,0.035,0.161339778378
1256,1419394196,0.03,0.5,0.35,0.035,0.140136462127
1257,798613004,0.06,0.2,0.75,0.09,0.098865274258
1258,576821141,0.015,0.15,0.35,0.04,0.124240518109
1259,2719640706,0.075,0.45,0.0,0.0,0.122726627488
1260,143687056,0.025,0.15,0.95,0.08,0.121420443352
1261,424328175,0.02,0.35,1.0,0.075,0.130357525736
1262,119597866,0.045,0.05,0.9,0.075,0.170610117726
1263,378212352,0.04,0.0,0.05,0.005,0.173909759243
1264,2211561347,0.035,0.05,0.85,0.085,0.197666347301
1265,98199469,0.06,0.1,0.7,0.07,0.12355063254
1266,449195625,0.065,0.4,0.7,0.145,0.12098209539
1267,2709334834,0.06,0.0,1.0,0.015,0.246830992909
1268,29770248,0.005,0.05,0.7,0.08,0.0743268581715
1269,1036231855,0.055,0.3,0.9,0.1,0.134102834615
1270,12287842,0.045,0.0,0.55,0.045,0.0988528776058
1271,169779207,0.015,0.45,0.75,0.04,0.101501187731
1272,861885128,0.055,0.0,0.0,0.0,0.0776850760982
1273,2770511,0.03,0.1,0.65,0.065,0.12398960435
1274,28298712,0.075,0.6,0.25,0.025,0.136879021104
1275,913855980,0.01,0.15,0.85,0.055,0.159882381339
1276,381442087,0.0,0.0,0.65,0.04,0.105513581895
1277,1557371234,0.035,0.25,0.6,0.02,0.112410010497
1278,938775151,0.0904255319149,0.1,0.65,0.0904255319149,0.0922390290809
1279,406826769,0.03,0.15,0.7,0.055,0.108317112304
1280,1497216728,0.02,0.05,0.85,0.08,0.187258607085
1281,79328703,0.005,0.35,0.8,0.075,0.159225115944
1282,126967628,0.063829787234,0.05,0.6,0.148936170213,0.123917906818
1283,2522330416,0.085,0.05,0.95,0.075,0.201076337221
1284,1376257824,0.08,0.75,0.7,0.03,0.133014767087
1285,2478604735,0.065,0.0,0.8,0.08,0.151528757619
1286,853893720,0.06,0.1,0.85,0.09,0.13178272314
1287,523343938,0.075,0.85,0.65,0.115,0.101368913533
1288,208200663,0.04,0.05,0.55,0.055,0.178391959799
1289,989957600,0.06,0.45,0.15,0.01,0.124018351184
1290,2539215060,0.06,0.05,0.55,0.045,0.10041338449
1291,5445622,0.045,0.05,0.8,0.08,0.134684431331
1292,450341350,0.055,0.05,1.0,0.105,0.206011027654
1293,2478853586,0.06,0.0,0.7,0.07,0.175278725991
1294,3030129948,0.005,0.0,0.1,0.01,0.0710372672612
1295,2392538984,0.015,0.05,0.85,0.05,0.0812989048663
1296,2760644556,None,None,None,None,None
1297,17284137,0.03,0.05,1.0,0.12,0.113322002769
1298,35558229,0.015,0.2,0.85,0.05,0.150836796097
1299,633602151,0.025,0.0,0.7,0.065,0.165173171245
1300,592043234,0.025,0.15,0.95,0.075,0.157438390716
1301,130862744,0.09,0.1,0.6,0.035,0.114139235503
1302,865789586,0.065,0.0,1.0,0.085,0.139052445973
1303,1723943414,0.02,0.45,0.8,0.07,0.126336409971
1304,93629172,0.035,0.35,0.8,0.075,0.122359482598
1305,1445605818,0.0,0.0,1.0,0.065,0.126857266995
1306,493739792,0.055,0.0,0.5,0.055,0.125472361809
1307,226773156,0.035,0.15,0.65,0.03,0.0897549161654
1308,28758925,0.055,0.0,0.9,0.08,0.192171254322
1309,405167133,0.055,0.15,0.6,0.05,0.102195789731
1310,378228984,0.09,0.05,0.05,0.01,0.12480370603
1311,207070244,0.03,0.1,0.75,0.065,0.139880504887
1312,22600059,0.135135135135,0.4,0.8,0.27027027027,0.0846471471471
1313,125584035,0.03,0.05,0.75,0.095,0.173169792249
1314,121122678,0.02,0.1,0.8,0.055,0.12588858093
1315,44526814,0.035,0.45,0.9,0.11,0.13286812115
1316,755746,0.075,0.15,0.75,0.03,0.125626250848
1317,47291639,0.07,0.0,0.85,0.135,0.131102043709
1318,81959485,0.035,0.15,0.75,0.105,0.126526136126
1319,3037256261,0.05,0.05,1.0,0.095,0.148880059211
1320,329285009,0.06,0.0,0.95,0.115,0.139268848953
1321,41062153,0.015,0.05,0.6,0.07,0.0968961637115
1322,760936026,0.035,0.6,0.7,0.08,0.141134716487
1323,274917389,0.035,0.45,0.7,0.145,0.170689678338
1324,549549339,0.06,0.0,0.9,0.085,0.184016084095
1325,61728897,0.134920634921,0.55,0.95,0.134920634921,0.121798594848
1326,288255849,0.06,0.0,0.7,0.07,0.158087735977
1327,396523032,0.0,0.05,0.9,0.04,0.132540431415
1328,1297400558,0.0,0.0,0.8,0.005,0.575261442347
1329,303230515,0.0,0.0,0.3,0.03,0.104337960369
1330,634907775,0.035,0.05,0.75,0.065,0.169452874936
1331,428278225,0.055,0.0,0.65,0.05,0.117873472494
1332,157959714,0.01,0.0,0.4,0.03,0.126891994218
1333,38077486,0.025,0.25,0.6,0.055,0.110023100445
1334,2166124159,0.055,0.3,1.0,0.09,0.168397681477
1335,128909018,0.01,0.15,1.0,0.065,0.143183449716
1336,96319587,0.0,0.2,0.8,0.07,0.137241192165
1337,2644591095,0.055,0.0,0.55,0.045,0.167440978477
1338,566807971,0.01,0.15,0.5,0.065,0.140620799471
1339,3061549116,0.06,0.0,0.65,0.065,0.135480286046
1340,714550385,0.055,0.4,0.75,0.07,0.142668813574
1341,1226238145,0.01,0.0,0.5,0.03,0.100000678155
1342,469595996,0.035,0.0,0.8,0.075,0.163681074619
1343,17261097,0.07,0.05,0.7,0.07,0.154967628109
1344,428628035,0.085,0.15,0.25,0.03,0.108315325722
1345,67314915,None,None,None,None,None
1346,23770754,0.279069767442,0.55,0.6,0.325581395349,0.0805687203791
1347,2508074020,0.02,0.1,0.75,0.075,0.148364088915
1348,180917373,0.02,0.0,0.8,0.045,0.125335216525
1349,22278466,0.045,0.05,0.65,0.06,0.139006612007
1350,259680844,0.015,0.95,0.55,0.07,0.135924217218
1351,420286278,0.09,0.25,0.85,0.055,0.156786025098
1352,2307118248,0.015,0.25,0.5,0.04,0.163826185602
1353,2572179229,0.055,0.2,0.85,0.07,0.16779277811
1354,2202044150,0.5,0.0,0.5,0.5,0.125
1355,185914183,0.065,0.15,0.45,0.045,0.130754784021
1356,87654715,0.02,0.85,0.75,0.05,0.14286994746
1357,1969254588,0.07,0.0,0.85,0.075,0.167093781825
1358,393480403,0.035,0.25,0.6,0.035,0.11420740064
1359,36727238,0.085,0.7,0.75,0.07,0.106258742793
1360,288923751,0.03,0.1,0.45,0.04,0.105616736163
1361,865385304,0.035,0.35,0.95,0.105,0.148058043969
1362,18576332,0.03,0.1,0.65,0.065,0.113475428175
1363,1051925516,0.03,0.3,0.7,0.065,0.132288339746
1364,123209387,0.272727272727,0.45,0.95,0.454545454545,0.10579532755
1365,112850038,0.03,0.05,0.7,0.055,0.1862746409
1366,1064224524,0.045,0.25,0.9,0.1,0.158265284757
1367,1950803306,0.04,0.05,0.5,0.055,0.157367342907
1368,1484608740,0.045,0.25,0.85,0.075,0.105625545034
1369,938206194,0.055,0.05,0.8,0.09,0.134659533773
1370,274148412,0.055,0.15,0.7,0.045,0.168490649122
1371,346722822,0.055,0.0,0.4,0.04,0.148195852911
1372,38788028,0.045,0.25,0.5,0.03,0.128369969026
1373,29536164,0.045,0.35,0.85,0.09,0.141767840716
1374,806585,0.035,0.05,0.85,0.065,0.145778525775
1375,702032586,0.05,0.05,0.75,0.07,0.124942788506
1376,343749080,0.09,0.0,0.0,0.0,0.122971963793
1377,283036840,0.03,0.0,0.6,0.04,0.152298864236
1378,29062641,0.015,0.5,0.1,0.015,0.110360004605
1379,18603088,0.03,0.25,0.35,0.035,0.115092953177
1380,83811813,0.055,0.25,0.9,0.12,0.186322149803
1381,2937792273,0.1,0.1,0.95,0.025,0.199749983878
1382,114910555,0.055,0.1,0.9,0.085,0.190127257448
1383,876638474,0.025,0.0,0.65,0.055,0.150507244941
1384,2381253750,0.08,0.0,0.95,0.09,0.205301279014
1385,17078096,0.08,0.1,0.5,0.045,0.119447075634
1386,26970502,0.065,0.1,0.4,0.02,0.136194660905
1387,3008039238,0.03,0.0,0.85,0.1,0.137719015163
1388,228978063,0.06,0.2,0.65,0.06,0.115768717003
1389,1925081953,0.065,0.0,0.8,0.09,0.168704758676
1390,1350382945,0.055,0.0,0.85,0.07,0.19461155543
1391,300264746,0.04,0.0,0.4,0.035,0.106453644142
1392,2177075531,0.08,0.7,0.6,0.075,0.127035175879
1393,966378990,0.08,0.45,0.8,0.075,0.109948358076
1394,980194370,0.065,0.4,0.75,0.055,0.15022505235
1395,39260049,0.035,0.1,0.4,0.035,0.0541625215757
1396,581866430,0.02,0.0,0.5,0.045,0.157257311819
1397,898427606,0.03,0.05,0.65,0.055,0.130107057024
1398,2983371691,0.015,0.0,0.9,0.08,0.0873565032843
1399,174256925,0.095,0.25,0.2,0.015,0.0697956720173
1400,101116311,0.05,0.0,0.5,0.055,0.13269614862
1401,258201974,0.085,0.3,0.45,0.06,0.128263569981
1402,1306882627,0.06,0.35,0.85,0.145,0.204467716735
1403,1086489391,0.015,0.05,0.95,0.09,0.217975813286
1404,599895538,0.015,0.0,0.5,0.045,0.130903739883
1405,2752242934,None,None,None,None,None
1406,2977684228,0.0,0.0,1.0,0.16,0.114456510742
1407,751950187,0.03,0.05,0.55,0.035,0.116531666833
1408,2376714811,0.075,0.35,0.85,0.115,0.0834170854271
1409,1587069900,0.01,0.75,0.8,0.07,0.115500314609
1410,557270190,0.055,0.0,0.45,0.015,0.0868977957871
1411,854710872,0.035,0.0,0.6,0.06,0.0786478196188
1412,847160485,0.06,0.05,0.75,0.085,0.132103966872
1413,16957615,0.1,0.4,0.15,0.015,0.175854601957
1414,185165914,0.04,0.0,0.85,0.065,0.115816893014
